Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_eventgriddeliveries_average;azure_eventgriddeliveries_count;azure_eventgriddeliveries_maximum;azure_eventgriddeliveries_minimum;azure_eventgriddeliveries_total,The number of IoT Hub events published to Event Grid. Use the Result dimension for the number of successful and failed requests. EventType dimension shows the type of event (https://aka.ms/ioteventgrid).,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_result;metadata_eventtype,total
azure_eventgridlatency_average;azure_eventgridlatency_count;azure_eventgridlatency_maximum;azure_eventgridlatency_minimum;azure_eventgridlatency_total,The average latency (milliseconds) from when the Iot Hub event was generated to when the event was published to Event Grid. This number is an average between all event types. Use the EventType dimension to see latency of a specific type of event.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_eventtype,average
azure_jobs.canceljob.failure_average;azure_jobs.canceljob.failure_count;azure_jobs.canceljob.failure_maximum;azure_jobs.canceljob.failure_minimum;azure_jobs.canceljob.failure_total,The count of all failed calls to cancel a job.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.canceljob.success_average;azure_jobs.canceljob.success_count;azure_jobs.canceljob.success_maximum;azure_jobs.canceljob.success_minimum;azure_jobs.canceljob.success_total,The count of all successful calls to cancel a job.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.completed_average;azure_jobs.completed_count;azure_jobs.completed_maximum;azure_jobs.completed_minimum;azure_jobs.completed_total,The count of all completed jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.createdirectmethodjob.failure_average;azure_jobs.createdirectmethodjob.failure_count;azure_jobs.createdirectmethodjob.failure_maximum;azure_jobs.createdirectmethodjob.failure_minimum;azure_jobs.createdirectmethodjob.failure_total,The count of all failed creation of direct method invocation jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.createdirectmethodjob.success_average;azure_jobs.createdirectmethodjob.success_count;azure_jobs.createdirectmethodjob.success_maximum;azure_jobs.createdirectmethodjob.success_minimum;azure_jobs.createdirectmethodjob.success_total,The count of all successful creation of direct method invocation jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.createtwinupdatejob.failure_average;azure_jobs.createtwinupdatejob.failure_count;azure_jobs.createtwinupdatejob.failure_maximum;azure_jobs.createtwinupdatejob.failure_minimum;azure_jobs.createtwinupdatejob.failure_total,The count of all failed creation of twin update jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.createtwinupdatejob.success_average;azure_jobs.createtwinupdatejob.success_count;azure_jobs.createtwinupdatejob.success_maximum;azure_jobs.createtwinupdatejob.success_minimum;azure_jobs.createtwinupdatejob.success_total,The count of all successful creation of twin update jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.failed_average;azure_jobs.failed_count;azure_jobs.failed_maximum;azure_jobs.failed_minimum;azure_jobs.failed_total,The count of all failed jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.listjobs.failure_average;azure_jobs.listjobs.failure_count;azure_jobs.listjobs.failure_maximum;azure_jobs.listjobs.failure_minimum;azure_jobs.listjobs.failure_total,The count of all failed calls to list jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.listjobs.success_average;azure_jobs.listjobs.success_count;azure_jobs.listjobs.success_maximum;azure_jobs.listjobs.success_minimum;azure_jobs.listjobs.success_total,The count of all successful calls to list jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.queryjobs.failure_average;azure_jobs.queryjobs.failure_count;azure_jobs.queryjobs.failure_maximum;azure_jobs.queryjobs.failure_minimum;azure_jobs.queryjobs.failure_total,The count of all failed calls to query jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_jobs.queryjobs.success_average;azure_jobs.queryjobs.success_count;azure_jobs.queryjobs.success_maximum;azure_jobs.queryjobs.success_minimum;azure_jobs.queryjobs.success_total,The count of all successful calls to query jobs.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_routingdatasizeinbytesdelivered_average;azure_routingdatasizeinbytesdelivered_count;azure_routingdatasizeinbytesdelivered_maximum;azure_routingdatasizeinbytesdelivered_minimum;azure_routingdatasizeinbytesdelivered_total,"The total size in bytes of messages delivered by IoT hub to an endpoint. You can use the EndpointName and EndpointType dimensions to view the size of the messages in bytes delivered to your different endpoints. The metric value increases for every message delivered, including if the message is delivered to multiple endpoints or if the message is delivered to the same endpoint multiple times.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_endpointtype;metadata_endpointname;metadata_routingsource,total
azure_routingdeliveries_average;azure_routingdeliveries_count;azure_routingdeliveries_maximum;azure_routingdeliveries_minimum;azure_routingdeliveries_total,"The number of times IoT Hub attempted to deliver messages to all endpoints using routing. To see the number of successful or failed attempts, use the Result dimension. To see the reason of failure, like invalid, dropped, or orphaned, use the FailureReasonCategory dimension. You can also use the EndpointName and EndpointType dimensions to understand how many messages were delivered to your different endpoints. The metric value increases by one for each delivery attempt, including if the message is delivered to multiple endpoints or if the message is delivered to the same endpoint multiple times.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_endpointtype;metadata_endpointname;metadata_failurereasoncategory;metadata_result;metadata_routingsource,total
azure_routingdeliverylatency_average;azure_routingdeliverylatency_count;azure_routingdeliverylatency_maximum;azure_routingdeliverylatency_minimum;azure_routingdeliverylatency_total,The average latency (milliseconds) between message ingress to IoT Hub and telemetry message ingress into an endpoint. You can use the EndpointName and EndpointType dimensions to understand the latency to your different endpoints.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_endpointtype;metadata_endpointname;metadata_routingsource,average
azure_totaldevicecount_average;azure_totaldevicecount_count;azure_totaldevicecount_maximum;azure_totaldevicecount_minimum;azure_totaldevicecount_total,Number of devices registered to your IoT hub,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_twinqueries.failure_average;azure_twinqueries.failure_count;azure_twinqueries.failure_maximum;azure_twinqueries.failure_minimum;azure_twinqueries.failure_total,The count of all failed twin queries.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_twinqueries.resultsize_average;azure_twinqueries.resultsize_count;azure_twinqueries.resultsize_maximum;azure_twinqueries.resultsize_minimum;azure_twinqueries.resultsize_total,"The average, min, and max of the result size of all successful twin queries.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_twinqueries.success_average;azure_twinqueries.success_count;azure_twinqueries.success_maximum;azure_twinqueries.success_minimum;azure_twinqueries.success_total,The count of all successful twin queries.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
