Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_storagetargettotalreadthroughput_average;azure_storagetargettotalreadthroughput_count;azure_storagetargettotalreadthroughput_maximum;azure_storagetargettotalreadthroughput_minimum;azure_storagetargettotalreadthroughput_total,The total rate that the Cache reads data from a particular StorageTarget.,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargettotalwritespace_average;azure_storagetargettotalwritespace_count;azure_storagetargettotalwritespace_maximum;azure_storagetargettotalwritespace_minimum;azure_storagetargettotalwritespace_total,Total write space allocated for changed files associated with a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargettotalwritethroughput_average;azure_storagetargettotalwritethroughput_count;azure_storagetargettotalwritethroughput_maximum;azure_storagetargettotalwritethroughput_minimum;azure_storagetargettotalwritethroughput_total,The total rate that the Cache writes data to a particular StorageTarget.,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetunrecoverableflusherrors_average;azure_storagetargetunrecoverableflusherrors_count;azure_storagetargetunrecoverableflusherrors_maximum;azure_storagetargetunrecoverableflusherrors_minimum;azure_storagetargetunrecoverableflusherrors_total,The rate of unrecoverable file flush errors reported by the writeback state machine for a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetupdatefoundasynccacheops_average;azure_storagetargetupdatefoundasynccacheops_count;azure_storagetargetupdatefoundasynccacheops_maximum;azure_storagetargetupdatefoundasynccacheops_minimum;azure_storagetargetupdatefoundasynccacheops_total,The rate of file updates discovered by asynchronous verification operations sent by the cache to a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetupdatefoundsynccacheops_average;azure_storagetargetupdatefoundsynccacheops_count;azure_storagetargetupdatefoundsynccacheops_maximum;azure_storagetargetupdatefoundsynccacheops_minimum;azure_storagetargetupdatefoundsynccacheops_total,The rate of file updates discovered by synchronous verification operations sent by the cache to a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetusedreadspace_average;azure_storagetargetusedreadspace_count;azure_storagetargetusedreadspace_maximum;azure_storagetargetusedreadspace_minimum;azure_storagetargetusedreadspace_total,Read space used by cached files associated with a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetusedwritespace_average;azure_storagetargetusedwritespace_count;azure_storagetargetusedwritespace_maximum;azure_storagetargetusedwritespace_minimum;azure_storagetargetusedwritespace_total,Write space used by changed files associated with a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetverificationasynccacheops_average;azure_storagetargetverificationasynccacheops_count;azure_storagetargetverificationasynccacheops_maximum;azure_storagetargetverificationasynccacheops_minimum;azure_storagetargetverificationasynccacheops_total,The rate of asynchronous verification operations sent by the cache to a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetverificationsynccacheops_average;azure_storagetargetverificationsynccacheops_count;azure_storagetargetverificationsynccacheops_maximum;azure_storagetargetverificationsynccacheops_minimum;azure_storagetargetverificationsynccacheops_total,The rate of synchronous verification operations sent by the cache to a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetwriteiops_average;azure_storagetargetwriteiops_count;azure_storagetargetwriteiops_maximum;azure_storagetargetwriteiops_minimum;azure_storagetargetwriteiops_total,The rate of the file write operations the Cache sends to a particular StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_totalblocksrecycled_average;azure_totalblocksrecycled_count;azure_totalblocksrecycled_maximum;azure_totalblocksrecycled_minimum;azure_totalblocksrecycled_total,Total number of 16k cache blocks recycled (freed) for the HPC Cache.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalfreereadspace_average;azure_totalfreereadspace_count;azure_totalfreereadspace_maximum;azure_totalfreereadspace_minimum;azure_totalfreereadspace_total,Total space available for caching read files.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalfreewritespace_average;azure_totalfreewritespace_count;azure_totalfreewritespace_maximum;azure_totalfreewritespace_minimum;azure_totalfreewritespace_total,Total write space available to store changed data in the cache.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalrecyclerate_average;azure_totalrecyclerate_count;azure_totalrecyclerate_maximum;azure_totalrecyclerate_minimum;azure_totalrecyclerate_total,Total cache space recycle rate in the HPC Cache. This is the rate at which existing data is cleared from the cache to make room for new data.,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalusedreadspace_average;azure_totalusedreadspace_count;azure_totalusedreadspace_maximum;azure_totalusedreadspace_minimum;azure_totalusedreadspace_total,Total read space used by changed files for the HPC Cache.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalusedwritespace_average;azure_totalusedwritespace_count;azure_totalusedwritespace_maximum;azure_totalusedwritespace_minimum;azure_totalusedwritespace_total,Total write space used by changed files for the HPC Cache.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_uptime_average;azure_uptime_count;azure_uptime_maximum;azure_uptime_minimum;azure_uptime_total,Boolean results of connectivity test between the Cache and monitoring system.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
