Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_cassandra_table_cas_prepare_p99_average;azure_cassandra_table_cas_prepare_p99_count;azure_cassandra_table_cas_prepare_p99_maximum;azure_cassandra_table_cas_prepare_p99_minimum;azure_cassandra_table_cas_prepare_p99_total,p99 Latency of paxos prepare round.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_cas_propose_average;azure_cassandra_table_cas_propose_count;azure_cassandra_table_cas_propose_maximum;azure_cassandra_table_cas_propose_minimum;azure_cassandra_table_cas_propose_total,Average latency of paxos propose round.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_cas_propose_p99_average;azure_cassandra_table_cas_propose_p99_count;azure_cassandra_table_cas_propose_p99_maximum;azure_cassandra_table_cas_propose_p99_minimum;azure_cassandra_table_cas_propose_p99_total,p99 Latency of paxos propose round.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_col_update_time_delta_histogram_average;azure_cassandra_table_col_update_time_delta_histogram_count;azure_cassandra_table_col_update_time_delta_histogram_maximum;azure_cassandra_table_col_update_time_delta_histogram_minimum;azure_cassandra_table_col_update_time_delta_histogram_total,Average column update time delta on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_col_update_time_delta_histogram_p99_average;azure_cassandra_table_col_update_time_delta_histogram_p99_count;azure_cassandra_table_col_update_time_delta_histogram_p99_maximum;azure_cassandra_table_col_update_time_delta_histogram_p99_minimum;azure_cassandra_table_col_update_time_delta_histogram_p99_total,p99 Column update time delta on this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_compaction_bytes_written_average;azure_cassandra_table_compaction_bytes_written_count;azure_cassandra_table_compaction_bytes_written_maximum;azure_cassandra_table_compaction_bytes_written_minimum;azure_cassandra_table_compaction_bytes_written_total,Total number of bytes written by compaction since server [re]start.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_compression_metadata_off_heap_memory_used_average;azure_cassandra_table_compression_metadata_off_heap_memory_used_count;azure_cassandra_table_compression_metadata_off_heap_memory_used_maximum;azure_cassandra_table_compression_metadata_off_heap_memory_used_minimum;azure_cassandra_table_compression_metadata_off_heap_memory_used_total,Off-heap memory used by compression metadata.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,total
azure_cassandra_table_compression_ratio_average;azure_cassandra_table_compression_ratio_count;azure_cassandra_table_compression_ratio_maximum;azure_cassandra_table_compression_ratio_minimum;azure_cassandra_table_compression_ratio_total,Current compression ratio for all SSTables.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_coordinator_read_latency_average;azure_cassandra_table_coordinator_read_latency_count;azure_cassandra_table_coordinator_read_latency_maximum;azure_cassandra_table_coordinator_read_latency_minimum;azure_cassandra_table_coordinator_read_latency_total,Average coordinator read latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
azure_cassandra_table_coordinator_read_latency_p99_average;azure_cassandra_table_coordinator_read_latency_p99_count;azure_cassandra_table_coordinator_read_latency_p99_maximum;azure_cassandra_table_coordinator_read_latency_p99_minimum;azure_cassandra_table_coordinator_read_latency_p99_total,p99 Coordinator read latency for this table.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_table;metadata_keyspace,average
