Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_kubenodestatuscapacity_average;azure_kubenodestatuscapacity_count;azure_kubenodestatuscapacity_maximum;azure_kubenodestatuscapacity_minimum;azure_kubenodestatuscapacity_total,Total amount of node resources available,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_node;metadata_resource;metadata_unit,average
azure_kubenodestatuscondition_average;azure_kubenodestatuscondition_count;azure_kubenodestatuscondition_maximum;azure_kubenodestatuscondition_minimum;azure_kubenodestatuscondition_total,The condition of a node,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_condition;metadata_node;metadata_status,average
azure_kubepodcontainerresourcelimits_average;azure_kubepodcontainerresourcelimits_count;azure_kubepodcontainerresourcelimits_maximum;azure_kubepodcontainerresourcelimits_minimum;azure_kubepodcontainerresourcelimits_total,The container's resources limits,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_node;metadata_pod;metadata_resource;metadata_unit,average
azure_kubepodcontainerresourcerequests_average;azure_kubepodcontainerresourcerequests_count;azure_kubepodcontainerresourcerequests_maximum;azure_kubepodcontainerresourcerequests_minimum;azure_kubepodcontainerresourcerequests_total,The container's resources requested,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_node;metadata_pod;metadata_resource;metadata_unit,average
azure_kubepodcontainerstatestarted_average;azure_kubepodcontainerstatestarted_count;azure_kubepodcontainerstatestarted_maximum;azure_kubepodcontainerstatestarted_minimum;azure_kubepodcontainerstatestarted_total,Unix timestamp start time of a container,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod,average
azure_kubepodcontainerstatuslastterminatedreason_average;azure_kubepodcontainerstatuslastterminatedreason_count;azure_kubepodcontainerstatuslastterminatedreason_maximum;azure_kubepodcontainerstatuslastterminatedreason_minimum;azure_kubepodcontainerstatuslastterminatedreason_total,The reason of a container's last terminated status,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod;metadata_reason,average
azure_kubepodcontainerstatusready_average;azure_kubepodcontainerstatusready_count;azure_kubepodcontainerstatusready_maximum;azure_kubepodcontainerstatusready_minimum;azure_kubepodcontainerstatusready_total,Describes whether the container's readiness check succeeded,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod,average
azure_kubepodcontainerstatusrestartstotal_average;azure_kubepodcontainerstatusrestartstotal_count;azure_kubepodcontainerstatusrestartstotal_maximum;azure_kubepodcontainerstatusrestartstotal_minimum;azure_kubepodcontainerstatusrestartstotal_total,The number of container restarts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod,average
azure_kubepodcontainerstatusrunning_average;azure_kubepodcontainerstatusrunning_count;azure_kubepodcontainerstatusrunning_maximum;azure_kubepodcontainerstatusrunning_minimum;azure_kubepodcontainerstatusrunning_total,The number of containers with a status of 'running',Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod,average
azure_kubepodcontainerstatusterminated_average;azure_kubepodcontainerstatusterminated_count;azure_kubepodcontainerstatusterminated_maximum;azure_kubepodcontainerstatusterminated_minimum;azure_kubepodcontainerstatusterminated_total,The number of containers with a status of 'terminated',Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_container;metadata_namespace;metadata_pod,average
