kafka_producer_producer_metrics_idle_connection_close_rate,"The number of idle connections closed per second kafka.producer:name=null,type=producer-metrics,attribute=idle-connection-close-rate",,Gauge
kafka_producer_producer_metrics_idle_connection_close_total,"The total number of idle connections closed kafka.producer:name=null,type=producer-metrics,attribute=idle-connection-close-total",,Gauge
kafka_producer_producer_metrics_incoming_byte_rate,"The number of bytes read off all sockets per second kafka.producer:name=null,type=producer-metrics,attribute=incoming-byte-rate",,Gauge
kafka_producer_producer_metrics_incoming_byte_total,"The total number of bytes read off all sockets kafka.producer:name=null,type=producer-metrics,attribute=incoming-byte-total",,Gauge
kafka_producer_producer_metrics_io_ratio,"*Deprecated* The fraction of time the I/O thread spent doing I/O kafka.producer:name=null,type=producer-metrics,attribute=io-ratio",,Gauge
kafka_producer_producer_metrics_io_time_ns_avg,"The average length of time for I/O per select call in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=io-time-ns-avg",,Gauge
kafka_producer_producer_metrics_io_time_ns_total,"The total time the I/O thread spent doing I/O kafka.producer:name=null,type=producer-metrics,attribute=io-time-ns-total",,Gauge
kafka_producer_producer_metrics_io_wait_ratio,"*Deprecated* The fraction of time the I/O thread spent waiting kafka.producer:name=null,type=producer-metrics,attribute=io-wait-ratio",,Gauge
kafka_producer_producer_metrics_io_wait_time_ns_avg,"The average length of time the I/O thread spent waiting for a socket ready for reads or writes in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=io-wait-time-ns-avg",,Gauge
kafka_producer_producer_metrics_io_wait_time_ns_total,"The total time the I/O thread spent waiting kafka.producer:name=null,type=producer-metrics,attribute=io-wait-time-ns-total",,Gauge
kafka_producer_producer_metrics_io_waittime_total,"*Deprecated* The total time the I/O thread spent waiting kafka.producer:name=null,type=producer-metrics,attribute=io-waittime-total",,Gauge
kafka_producer_producer_metrics_iotime_total,"*Deprecated* The total time the I/O thread spent doing I/O kafka.producer:name=null,type=producer-metrics,attribute=iotime-total",,Gauge
kafka_producer_producer_metrics_metadata_age,"The age in seconds of the current producer metadata being used. kafka.producer:name=null,type=producer-metrics,attribute=metadata-age",,Gauge
kafka_producer_producer_metrics_metadata_wait_time_ns_total,"Total time producer has spent waiting on topic metadata in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=metadata-wait-time-ns-total",,Gauge
kafka_producer_producer_metrics_network_io_rate,"The number of network operations (reads or writes) on all connections per second kafka.producer:name=null,type=producer-metrics,attribute=network-io-rate",,Gauge
kafka_producer_producer_metrics_network_io_total,"The total number of network operations (reads or writes) on all connections kafka.producer:name=null,type=producer-metrics,attribute=network-io-total",,Gauge
kafka_producer_producer_metrics_outgoing_byte_rate,"The number of outgoing bytes sent to all servers per second kafka.producer:name=null,type=producer-metrics,attribute=outgoing-byte-rate",,Gauge
kafka_producer_producer_metrics_outgoing_byte_total,"The total number of outgoing bytes sent to all servers kafka.producer:name=null,type=producer-metrics,attribute=outgoing-byte-total",,Gauge
kafka_producer_producer_metrics_produce_throttle_time_avg,"The average time in ms a request was throttled by a broker kafka.producer:name=null,type=producer-metrics,attribute=produce-throttle-time-avg",,Gauge
kafka_producer_producer_metrics_produce_throttle_time_max,"The maximum time in ms a request was throttled by a broker kafka.producer:name=null,type=producer-metrics,attribute=produce-throttle-time-max",,Gauge
kafka_producer_producer_metrics_reauthentication_latency_avg,"The average latency observed due to re-authentication kafka.producer:name=null,type=producer-metrics,attribute=reauthentication-latency-avg",,Gauge
kafka_producer_producer_metrics_reauthentication_latency_max,"The max latency observed due to re-authentication kafka.producer:name=null,type=producer-metrics,attribute=reauthentication-latency-max",,Gauge
kafka_producer_producer_metrics_record_error_rate,"The average per-second number of record sends that resulted in errors kafka.producer:name=null,type=producer-metrics,attribute=record-error-rate",,Gauge
kafka_producer_producer_metrics_record_error_total,"The total number of record sends that resulted in errors kafka.producer:name=null,type=producer-metrics,attribute=record-error-total",,Gauge
kafka_producer_producer_metrics_record_queue_time_avg,"The average time in ms record batches spent in the send buffer. kafka.producer:name=null,type=producer-metrics,attribute=record-queue-time-avg",,Gauge
kafka_producer_producer_metrics_record_queue_time_max,"The maximum time in ms record batches spent in the send buffer. kafka.producer:name=null,type=producer-metrics,attribute=record-queue-time-max",,Gauge
kafka_producer_producer_metrics_record_retry_rate,"The average per-second number of retried record sends kafka.producer:name=null,type=producer-metrics,attribute=record-retry-rate",,Gauge
kafka_producer_producer_metrics_record_retry_total,"The total number of retried record sends kafka.producer:name=null,type=producer-metrics,attribute=record-retry-total",,Gauge
kafka_producer_producer_metrics_record_send_rate,"The average number of records sent per second. kafka.producer:name=null,type=producer-metrics,attribute=record-send-rate",,Gauge
kafka_producer_producer_metrics_record_send_total,"The total number of records sent. kafka.producer:name=null,type=producer-metrics,attribute=record-send-total",,Gauge
kafka_producer_producer_metrics_record_size_avg,"The average record size kafka.producer:name=null,type=producer-metrics,attribute=record-size-avg",,Gauge
kafka_producer_producer_metrics_record_size_max,"The maximum record size kafka.producer:name=null,type=producer-metrics,attribute=record-size-max",,Gauge
kafka_producer_producer_metrics_records_per_request_avg,"The average number of records per request. kafka.producer:name=null,type=producer-metrics,attribute=records-per-request-avg",,Gauge
kafka_producer_producer_metrics_request_latency_avg,"The average request latency in ms kafka.producer:name=null,type=producer-metrics,attribute=request-latency-avg",,Gauge
kafka_producer_producer_metrics_request_latency_max,"The maximum request latency in ms kafka.producer:name=null,type=producer-metrics,attribute=request-latency-max",,Gauge
kafka_producer_producer_metrics_request_rate,"The number of requests sent per second kafka.producer:name=null,type=producer-metrics,attribute=request-rate",,Gauge
kafka_producer_producer_metrics_request_size_avg,"The average size of requests sent. kafka.producer:name=null,type=producer-metrics,attribute=request-size-avg",,Gauge
kafka_producer_producer_metrics_request_size_max,"The maximum size of any request sent. kafka.producer:name=null,type=producer-metrics,attribute=request-size-max",,Gauge
kafka_producer_producer_metrics_request_total,"The total number of requests sent kafka.producer:name=null,type=producer-metrics,attribute=request-total",,Gauge
kafka_producer_producer_metrics_requests_in_flight,"The current number of in-flight requests awaiting a response. kafka.producer:name=null,type=producer-metrics,attribute=requests-in-flight",,Gauge
kafka_producer_producer_metrics_response_rate,"The number of responses received per second kafka.producer:name=null,type=producer-metrics,attribute=response-rate",,Gauge
kafka_producer_producer_metrics_response_total,"The total number of responses received kafka.producer:name=null,type=producer-metrics,attribute=response-total",,Gauge
kafka_producer_producer_metrics_reverse_connection_added_rate,"The number of connections reversed and added per second kafka.producer:name=null,type=producer-metrics,attribute=reverse-connection-added-rate",,Gauge
kafka_producer_producer_metrics_reverse_connection_added_total,"The total number of connections reversed and added kafka.producer:name=null,type=producer-metrics,attribute=reverse-connection-added-total",,Gauge
kafka_producer_producer_metrics_reverse_connection_removed_rate,"The number of connections reversed and removed per second kafka.producer:name=null,type=producer-metrics,attribute=reverse-connection-removed-rate",,Gauge
kafka_producer_producer_metrics_reverse_connection_removed_total,"The total number of connections reversed and removed kafka.producer:name=null,type=producer-metrics,attribute=reverse-connection-removed-total",,Gauge
kafka_producer_producer_metrics_select_rate,"The number of times the I/O layer checked for new I/O to perform per second kafka.producer:name=null,type=producer-metrics,attribute=select-rate",,Gauge
kafka_producer_producer_metrics_select_total,"The total number of times the I/O layer checked for new I/O to perform kafka.producer:name=null,type=producer-metrics,attribute=select-total",,Gauge
kafka_producer_producer_metrics_successful_authentication_no_reauth_total,"The total number of connections with successful authentication where the client does not support re-authentication kafka.producer:name=null,type=producer-metrics,attribute=successful-authentication-no-reauth-total",,Gauge
kafka_producer_producer_metrics_successful_authentication_rate,"The number of connections with successful authentication per second kafka.producer:name=null,type=producer-metrics,attribute=successful-authentication-rate",,Gauge
kafka_producer_producer_metrics_successful_authentication_total,"The total number of connections with successful authentication kafka.producer:name=null,type=producer-metrics,attribute=successful-authentication-total",,Gauge
kafka_producer_producer_metrics_successful_connection_authentications_rate,"The number of connections with successful authentication per second kafka.producer:name=null,type=producer-metrics,attribute=successful-connection-authentications-rate",,Gauge
kafka_producer_producer_metrics_successful_connection_authentications_total,"The total number of connections with successful authentication kafka.producer:name=null,type=producer-metrics,attribute=successful-connection-authentications-total",,Gauge
kafka_producer_producer_metrics_successful_reauthentication_rate,"The number of successful re-authentication of connections per second kafka.producer:name=null,type=producer-metrics,attribute=successful-reauthentication-rate",,Gauge
kafka_producer_producer_metrics_successful_reauthentication_total,"The total number of successful re-authentication of connections kafka.producer:name=null,type=producer-metrics,attribute=successful-reauthentication-total",,Gauge
kafka_producer_producer_metrics_timed_out_authentication_rate,"The number of connections with failed authentication due to time out per second kafka.producer:name=null,type=producer-metrics,attribute=timed-out-authentication-rate",,Gauge
kafka_producer_producer_metrics_timed_out_authentication_total,"The total number of connections with failed authentication due to time out kafka.producer:name=null,type=producer-metrics,attribute=timed-out-authentication-total",,Gauge
kafka_producer_producer_metrics_txn_abort_time_ns_total,"Total time producer has spent in abortTransaction in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=txn-abort-time-ns-total",,Gauge
kafka_producer_producer_metrics_txn_begin_time_ns_total,"Total time producer has spent in beginTransaction in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=txn-begin-time-ns-total",,Gauge
kafka_producer_producer_metrics_txn_commit_time_ns_total,"Total time producer has spent in commitTransaction in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=txn-commit-time-ns-total",,Gauge
kafka_producer_producer_metrics_txn_init_time_ns_total,"Total time producer has spent in initTransactions in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=txn-init-time-ns-total",,Gauge
kafka_producer_producer_metrics_txn_send_offsets_time_ns_total,"Total time producer has spent in sendOffsetsToTransaction in nanoseconds. kafka.producer:name=null,type=producer-metrics,attribute=txn-send-offsets-time-ns-total",,Gauge
kafka_producer_producer_metrics_waiting_threads,"The number of user threads blocked waiting for buffer memory to enqueue their records kafka.producer:name=null,type=producer-metrics,attribute=waiting-threads",,Gauge
kafka_producer_producer_node_metrics_incoming_byte_rate,"The number of incoming bytes per second kafka.producer:name=null,type=producer-node-metrics,attribute=incoming-byte-rate",,Gauge
kafka_producer_producer_node_metrics_incoming_byte_total,"The total number of incoming bytes kafka.producer:name=null,type=producer-node-metrics,attribute=incoming-byte-total",,Gauge
kafka_producer_producer_node_metrics_outgoing_byte_rate,"The number of outgoing bytes per second kafka.producer:name=null,type=producer-node-metrics,attribute=outgoing-byte-rate",,Gauge
kafka_producer_producer_node_metrics_outgoing_byte_total,"The total number of outgoing bytes kafka.producer:name=null,type=producer-node-metrics,attribute=outgoing-byte-total",,Gauge
kafka_producer_producer_node_metrics_request_latency_avg," kafka.producer:name=null,type=producer-node-metrics,attribute=request-latency-avg",,Gauge
kafka_producer_producer_node_metrics_request_latency_max," kafka.producer:name=null,type=producer-node-metrics,attribute=request-latency-max",,Gauge
kafka_producer_producer_node_metrics_request_rate,"The number of requests sent per second kafka.producer:name=null,type=producer-node-metrics,attribute=request-rate",,Gauge
kafka_producer_producer_node_metrics_request_size_avg,"The average size of requests sent. kafka.producer:name=null,type=producer-node-metrics,attribute=request-size-avg",,Gauge
kafka_producer_producer_node_metrics_request_size_max,"The maximum size of any request sent. kafka.producer:name=null,type=producer-node-metrics,attribute=request-size-max",,Gauge
kafka_producer_producer_node_metrics_request_total,"The total number of requests sent kafka.producer:name=null,type=producer-node-metrics,attribute=request-total",,Gauge
kafka_producer_producer_node_metrics_response_rate,"The number of responses received per second kafka.producer:name=null,type=producer-node-metrics,attribute=response-rate",,Gauge
kafka_producer_producer_node_metrics_response_total,"The total number of responses received kafka.producer:name=null,type=producer-node-metrics,attribute=response-total",,Gauge
kafka_producer_producer_topic_metrics_byte_rate,"The average number of bytes sent per second for a topic. kafka.producer:name=null,type=producer-topic-metrics,attribute=byte-rate",,Gauge
kafka_producer_producer_topic_metrics_byte_total,"The total number of bytes sent for a topic. kafka.producer:name=null,type=producer-topic-metrics,attribute=byte-total",,Gauge
kafka_producer_producer_topic_metrics_compression_rate,"The average compression rate of record batches for a topic, defined as the average ratio of the compressed batch size over the uncompressed size. kafka.producer:name=null,type=producer-topic-metrics,attribute=compression-rate",,Gauge
kafka_producer_producer_topic_metrics_record_error_rate,"The average per-second number of record sends that resulted in errors for a topic kafka.producer:name=null,type=producer-topic-metrics,attribute=record-error-rate",,Gauge
kafka_producer_producer_topic_metrics_record_error_total,"The total number of record sends that resulted in errors for a topic kafka.producer:name=null,type=producer-topic-metrics,attribute=record-error-total",,Gauge
kafka_producer_producer_topic_metrics_record_retry_rate,"The average per-second number of retried record sends for a topic kafka.producer:name=null,type=producer-topic-metrics,attribute=record-retry-rate",,Gauge
kafka_producer_producer_topic_metrics_record_retry_total,"The total number of retried record sends for a topic kafka.producer:name=null,type=producer-topic-metrics,attribute=record-retry-total",,Gauge
kafka_producer_producer_topic_metrics_record_send_rate,"The average number of records sent per second for a topic. kafka.producer:name=null,type=producer-topic-metrics,attribute=record-send-rate",,Gauge
kafka_producer_producer_topic_metrics_record_send_total,"The total number of records sent for a topic. kafka.producer:name=null,type=producer-topic-metrics,attribute=record-send-total",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-count",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-error-count",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-error-rate",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-error-total",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-latency-95",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-latency-99",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-latency-max",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-rate",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-size-avg",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-size-max",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.request-total",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.response-rate",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.response-size-avg",,Gauge
kafka_rest_jersey_metrics_brokers_list_v2_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=brokers.list+v2.response-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-count",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-error-count",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-error-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-error-total",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-latency-95",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-latency-99",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-latency-max",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-size-avg",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.request-total",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.response-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.response-size-avg",,Gauge
kafka_rest_jersey_metrics_consumer_assign_v2_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assign+v2.response-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-count",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-error-count",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-error-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-error-total",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-latency-95",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-latency-99",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-latency-max",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-size-avg",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.request-total",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.response-rate",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.response-size-avg",,Gauge
kafka_rest_jersey_metrics_consumer_assignment_v2_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.assignment+v2.response-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-count",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-error-count",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-error-rate",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-error-total",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-latency-95",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-latency-99",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-latency-max",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_rate,"The average number of HTTP requests per second. kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-rate",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_size_avg,"The average request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-size-avg",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_size_max,"The maximum request size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_request_total,"The request count using a cumulative counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.request-total",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_response_byte_rate,"Bytes/second of outgoing responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.response-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_response_rate,"The average number of HTTP responses per second. kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.response-rate",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_response_size_avg,"The average response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.response-size-avg",,Gauge
kafka_rest_jersey_metrics_consumer_commit_offsets_v2_response_size_max,"The maximum response size in bytes kafka.rest:name=null,type=jersey-metrics,attribute=consumer.commit-offsets+v2.response-size-max",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_byte_rate,"Bytes/second of incoming requests kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-byte-rate",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_count,"The request count using a windowed counter kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-count",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_error_count,"A windowed count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-error-count",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_error_rate,"The average number of requests per second that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-error-rate",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_error_total,"A cumulative count of requests that resulted in HTTP error responses kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-error-total",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_latency_95,"The 95th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-latency-95",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_latency_99,"The 99th percentile request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-latency-99",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_latency_avg,"The average request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-latency-avg",,Gauge
kafka_rest_jersey_metrics_consumer_committed_offsets_v2_request_latency_max,"The maximum request latency in ms kafka.rest:name=null,type=jersey-metrics,attribute=consumer.committed-offsets+v2.request-latency-max",,Gauge
