Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_tomcat.global.sent_average;azure_tomcat.global.sent_count;azure_tomcat.global.sent_maximum;azure_tomcat.global.sent_minimum;azure_tomcat.global.sent_total,Tomcat Total Sent Bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.sessions.active.current_average;azure_tomcat.sessions.active.current_count;azure_tomcat.sessions.active.current_maximum;azure_tomcat.sessions.active.current_minimum;azure_tomcat.sessions.active.current_total,Tomcat Session Active Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.sessions.active.max_average;azure_tomcat.sessions.active.max_count;azure_tomcat.sessions.active.max_maximum;azure_tomcat.sessions.active.max_minimum;azure_tomcat.sessions.active.max_total,Tomcat Session Max Active Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.sessions.alive.max_average;azure_tomcat.sessions.alive.max_count;azure_tomcat.sessions.alive.max_maximum;azure_tomcat.sessions.alive.max_minimum;azure_tomcat.sessions.alive.max_total,Tomcat Session Max Alive Time,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,maximum
azure_tomcat.sessions.created_average;azure_tomcat.sessions.created_count;azure_tomcat.sessions.created_maximum;azure_tomcat.sessions.created_minimum;azure_tomcat.sessions.created_total,Tomcat Session Created Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.sessions.expired_average;azure_tomcat.sessions.expired_count;azure_tomcat.sessions.expired_maximum;azure_tomcat.sessions.expired_minimum;azure_tomcat.sessions.expired_total,Tomcat Session Expired Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.sessions.rejected_average;azure_tomcat.sessions.rejected_count;azure_tomcat.sessions.rejected_maximum;azure_tomcat.sessions.rejected_minimum;azure_tomcat.sessions.rejected_total,Tomcat Session Rejected Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.threads.config.max_average;azure_tomcat.threads.config.max_count;azure_tomcat.threads.config.max_maximum;azure_tomcat.threads.config.max_minimum;azure_tomcat.threads.config.max_total,Tomcat Config Max Thread Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_tomcat.threads.current_average;azure_tomcat.threads.current_count;azure_tomcat.threads.current_maximum;azure_tomcat.threads.current_minimum;azure_tomcat.threads.current_total,Tomcat Current Thread Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_total-requests_average;azure_total-requests_count;azure_total-requests_maximum;azure_total-requests_minimum;azure_total-requests_total,Total number of requests in the lifetime of the process,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_txbytes_average;azure_txbytes_count;azure_txbytes_maximum;azure_txbytes_minimum;azure_txbytes_total,Network transmitted bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_containerappname;metadata_podname,total
azure_usagenanocores_average;azure_usagenanocores_count;azure_usagenanocores_maximum;azure_usagenanocores_minimum;azure_usagenanocores_total,"CPU consumed by Spring App, in nano cores. 1,000,000,000 nano cores = 1 core",NanoCores,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_containerappname;metadata_podname,average
