Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_airflowintegrationruntimetaskrestoredtodag_average;azure_airflowintegrationruntimetaskrestoredtodag_count;azure_airflowintegrationruntimetaskrestoredtodag_maximum;azure_airflowintegrationruntimetaskrestoredtodag_minimum;azure_airflowintegrationruntimetaskrestoredtodag_total,Airflow Integration Runtime Task Restored To DAG,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,total
azure_airflowintegrationruntimetriggersblockedmainthread_average;azure_airflowintegrationruntimetriggersblockedmainthread_count;azure_airflowintegrationruntimetriggersblockedmainthread_maximum;azure_airflowintegrationruntimetriggersblockedmainthread_minimum;azure_airflowintegrationruntimetriggersblockedmainthread_total,Airflow Integration Runtime Triggers Blocked Main Thread,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimetriggersfailed_average;azure_airflowintegrationruntimetriggersfailed_count;azure_airflowintegrationruntimetriggersfailed_maximum;azure_airflowintegrationruntimetriggersfailed_minimum;azure_airflowintegrationruntimetriggersfailed_total,Airflow Integration Runtime Triggers Failed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimetriggersrunning_average;azure_airflowintegrationruntimetriggersrunning_count;azure_airflowintegrationruntimetriggersrunning_maximum;azure_airflowintegrationruntimetriggersrunning_minimum;azure_airflowintegrationruntimetriggersrunning_total,Airflow Integration Runtime Triggers Running,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimetriggerssucceeded_average;azure_airflowintegrationruntimetriggerssucceeded_count;azure_airflowintegrationruntimetriggerssucceeded_maximum;azure_airflowintegrationruntimetriggerssucceeded_minimum;azure_airflowintegrationruntimetriggerssucceeded_total,Airflow Integration Runtime Triggers Succeeded,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimezombieskilled_average;azure_airflowintegrationruntimezombieskilled_count;azure_airflowintegrationruntimezombieskilled_maximum;azure_airflowintegrationruntimezombieskilled_minimum;azure_airflowintegrationruntimezombieskilled_total,Airflow Integration Runtime Zombie Tasks Killed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_factorysizeingbunits_average;azure_factorysizeingbunits_count;azure_factorysizeingbunits_maximum;azure_factorysizeingbunits_minimum;azure_factorysizeingbunits_total,Total factory size (GB unit),Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_integrationruntimeavailablememory_average;azure_integrationruntimeavailablememory_count;azure_integrationruntimeavailablememory_maximum;azure_integrationruntimeavailablememory_minimum;azure_integrationruntimeavailablememory_total,Integration runtime available memory,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_nodename,average
azure_integrationruntimeavailablenodenumber_average;azure_integrationruntimeavailablenodenumber_count;azure_integrationruntimeavailablenodenumber_maximum;azure_integrationruntimeavailablenodenumber_minimum;azure_integrationruntimeavailablenodenumber_total,Integration runtime available node count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,average
azure_integrationruntimeaveragetaskpickupdelay_average;azure_integrationruntimeaveragetaskpickupdelay_count;azure_integrationruntimeaveragetaskpickupdelay_maximum;azure_integrationruntimeaveragetaskpickupdelay_minimum;azure_integrationruntimeaveragetaskpickupdelay_total,Integration runtime queue duration,Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,average
azure_integrationruntimecopyavailablecapacitypercentage_average;azure_integrationruntimecopyavailablecapacitypercentage_count;azure_integrationruntimecopyavailablecapacitypercentage_maximum;azure_integrationruntimecopyavailablecapacitypercentage_minimum;azure_integrationruntimecopyavailablecapacitypercentage_total,Integration runtime copy available capacity percentage,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,maximum
