Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_mongocollectionupdate_average;azure_mongocollectionupdate_count;azure_mongocollectionupdate_maximum;azure_mongocollectionupdate_minimum;azure_mongocollectionupdate_total,Mongo Collection Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_mongodatabasedelete_average;azure_mongodatabasedelete_count;azure_mongodatabasedelete_maximum;azure_mongodatabasedelete_minimum;azure_mongodatabasedelete_total,Mongo Database Deleted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_operationtype,count
azure_mongodatabasethroughputupdate_average;azure_mongodatabasethroughputupdate_count;azure_mongodatabasethroughputupdate_maximum;azure_mongodatabasethroughputupdate_minimum;azure_mongodatabasethroughputupdate_total,Mongo Database Throughput Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest,count
azure_mongodbdatabasecreate_average;azure_mongodbdatabasecreate_count;azure_mongodbdatabasecreate_maximum;azure_mongodbdatabasecreate_minimum;azure_mongodbdatabasecreate_total,Mongo Database Created,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_mongodbdatabaseupdate_average;azure_mongodbdatabaseupdate_count;azure_mongodbdatabaseupdate_maximum;azure_mongodbdatabaseupdate_minimum;azure_mongodbdatabaseupdate_total,Mongo Database Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_mongorequestcharge_average;azure_mongorequestcharge_count;azure_mongorequestcharge_maximum;azure_mongorequestcharge_minimum;azure_mongorequestcharge_total,Mongo Request Units Consumed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_commandname;metadata_errorcode;metadata_status,total
azure_mongorequests_average;azure_mongorequests_count;azure_mongorequests_maximum;azure_mongorequests_minimum;azure_mongorequests_total,Number of Mongo Requests Made,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_commandname;metadata_errorcode;metadata_status,count
azure_normalizedruconsumption_average;azure_normalizedruconsumption_count;azure_normalizedruconsumption_maximum;azure_normalizedruconsumption_minimum;azure_normalizedruconsumption_total,Max RU consumption percentage per minute,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_collectionname;metadata_databasename;metadata_region;metadata_partitionkeyrangeid;metadata_collectionrid;metadata_physicalpartitionid,maximum
azure_offlineregion_average;azure_offlineregion_count;azure_offlineregion_maximum;azure_offlineregion_minimum;azure_offlineregion_total,Region Offlined,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_statuscode;metadata_role;metadata_operationname,count
azure_onlineregion_average;azure_onlineregion_count;azure_onlineregion_maximum;azure_onlineregion_minimum;azure_onlineregion_total,Region Onlined,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_statuscode;metadata_role;metadata_operationname,count
azure_physicalpartitionsizeinfo_average;azure_physicalpartitionsizeinfo_count;azure_physicalpartitionsizeinfo_maximum;azure_physicalpartitionsizeinfo_minimum;azure_physicalpartitionsizeinfo_total,Physical Partition Size in bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_collectionname;metadata_databasename;metadata_physicalpartitionid;metadata_offerownerrid;metadata_region,maximum
azure_physicalpartitionthroughputinfo_average;azure_physicalpartitionthroughputinfo_count;azure_physicalpartitionthroughputinfo_maximum;azure_physicalpartitionthroughputinfo_minimum;azure_physicalpartitionthroughputinfo_total,Physical Partition Throughput,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_collectionname;metadata_databasename;metadata_physicalpartitionid;metadata_offerownerrid;metadata_region,maximum
azure_provisionedthroughput_average;azure_provisionedthroughput_count;azure_provisionedthroughput_maximum;azure_provisionedthroughput_minimum;azure_provisionedthroughput_total,Provisioned Throughput,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_allowwrite,maximum
azure_regionfailover_average;azure_regionfailover_count;azure_regionfailover_maximum;azure_regionfailover_minimum;azure_regionfailover_total,Region Failed Over,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,count
azure_removeregion_average;azure_removeregion_count;azure_removeregion_maximum;azure_removeregion_minimum;azure_removeregion_total,Region Removed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region,count
azure_replicationlatency_average;azure_replicationlatency_count;azure_replicationlatency_maximum;azure_replicationlatency_minimum;azure_replicationlatency_total,P99 Replication Latency across source and target regions for geo-enabled account,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_sourceregion;metadata_targetregion,average
azure_serversidelatency_average;azure_serversidelatency_count;azure_serversidelatency_maximum;azure_serversidelatency_minimum;azure_serversidelatency_total,Server Side Latency,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_connectionmode;metadata_operationtype;metadata_publicapitype,average
azure_serversidelatencydirect_average;azure_serversidelatencydirect_count;azure_serversidelatencydirect_maximum;azure_serversidelatencydirect_minimum;azure_serversidelatencydirect_total,Server Side Latency in Direct Connection Mode,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_connectionmode;metadata_operationtype;metadata_publicapitype;metadata_apitype,average
azure_serversidelatencygateway_average;azure_serversidelatencygateway_count;azure_serversidelatencygateway_maximum;azure_serversidelatencygateway_minimum;azure_serversidelatencygateway_total,Server Side Latency in Gateway Connection Mode,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_databasename;metadata_collectionname;metadata_region;metadata_connectionmode;metadata_operationtype;metadata_publicapitype;metadata_apitype,average
azure_serviceavailability_average;azure_serviceavailability_count;azure_serviceavailability_maximum;azure_serviceavailability_minimum;azure_serviceavailability_total,"Account requests availability at one hour, day or month granularity",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_sqlcontainercreate_average;azure_sqlcontainercreate_count;azure_sqlcontainercreate_maximum;azure_sqlcontainercreate_minimum;azure_sqlcontainercreate_total,Sql Container Created,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_sqlcontainerdelete_average;azure_sqlcontainerdelete_count;azure_sqlcontainerdelete_maximum;azure_sqlcontainerdelete_minimum;azure_sqlcontainerdelete_total,Sql Container Deleted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_operationtype,count
